Dates,a,e,g,pie,r,x,y,beta,psi,omega,alphax,alphapie,rhopie,rhog,rhox,rhoa,rhoe
Comments,Total Factor Productivity,Aggregate Technology AR(1) Process,Output Growth,Inflation,Interest Rate,Output Gap,Output,,,,,,,,,,
1961-07-01 00:00:00,-0.05366228742440312,0.004970585577842137,0.013774533999999998,-0.005469029,-0.006322659,0.039008449775769234,0.03569748664168353,,,,,,,,,,
1961-10-01 00:00:00,-0.041423876977541824,0.004223546302234335,0.010864524,-0.002386129,-0.005660029,0.04037293482033445,0.037817081610820105,,,,,,,,,,
1962-01-01 00:00:00,-0.04549328375022759,0.005141856978224427,0.0022292540000000013,-0.006817949,-0.005676819,0.03720270117591831,0.03439576556852927,,,,,,,,,,
1962-04-01 00:00:00,-0.035041593658615464,0.005158371629504173,0.00038392399999999973,-0.006381589000000001,-0.005366329,0.03878269465041969,0.0366206283216831,,,,,,,,,,
1962-07-01 00:00:00,-0.03491616021507202,0.005110247181057592,-0.007952155999999998,-0.005509989000000001,-0.005433469,0.04114788179504163,0.03899355470977169,,,,,,,,,,
1962-10-01 00:00:00,-0.0282504711632842,0.005022595656827033,0.002025774000000001,-0.005082799,-0.005198449,0.041423433518311785,0.03968037944753715,,,,,,,,,,
1963-01-01 00:00:00,-0.025517526972766953,0.005523556681477693,0.003779153999999999,-0.007272219,-0.005114509,0.04028084165510445,0.03870641024088472,,,,,,,,,,
1963-04-01 00:00:00,-0.0035117913891804,0.005456084524532629,0.010058954000000002,-0.006838679,-0.004224239,0.0409661801606947,0.04074950263198226,,,,,,,,,,
1963-07-01 00:00:00,0.0058759351164434336,0.004134295311573327,-0.0018057859999999993,-0.0007784590000000006,-0.003711549,0.04519839671311417,0.04556094190979871,,,,,,,,,,
1963-10-01 00:00:00,0.0028954883321754173,0.005023955444424987,0.013014213999999996,-0.005993519,-0.003627479,0.03888048821595976,0.03905913984605495,,,,,,,,,,
1964-01-01 00:00:00,0.0016309368545929072,0.005084631949086912,0.0029892740000000005,-0.006000189,-0.003761989,0.039499722044511305,0.03960035084843969,,,,,,,,,,
1964-04-01 00:00:00,0.003361273867955455,0.004826874839174448,0.004243234,-0.004722309,-0.003711549,0.04056842202821132,0.04077581262586417,,,,,,,,,,
1964-07-01 00:00:00,0.010604883785432137,0.0045442466874889105,-0.006626775999999999,-0.003459189000000001,-0.003240659,0.041722749968859885,0.042377071298421054,,,,,,,,,,
1964-10-01 00:00:00,0.021271899210916163,0.004337307292848924,0.015202893999999996,-0.0034852889999999995,-0.002719049,0.03897224798061466,0.04028472416192816,,,,,,,,,,
1965-01-01 00:00:00,0.017275830849758346,0.004452781072002646,0.004512243999999999,-0.004354289,-0.002761129,0.03766631724599017,0.03873223600942025,,,,,,,,,,
1965-04-01 00:00:00,0.016822919501448874,0.004371299387788453,0.011971303999999997,-0.004372078999999999,-0.002777959,0.03646755247264491,0.037505526605884305,,,,,,,,,,
1965-07-01 00:00:00,0.03029156597349509,0.0036616241861866295,0.015434824000000002,-0.0018834490000000001,-0.002020349,0.03627483835586183,0.03814382797642645,,,,,,,,,,
1965-10-01 00:00:00,0.047989001116261164,0.00338471440945335,0.016984654000000002,-0.001928009,-0.000899719,0.03325440010650885,0.036215321475382124,,,,,,,,,,
1966-01-01 00:00:00,0.04101915903572459,0.0030139542367522147,-0.0038635659999999997,-0.0007376589999999999,-0.000958729,0.03300346322640161,0.03553434533890582,,,,,,,,,,
1966-04-01 00:00:00,0.05937796456051793,0.0021209022267770204,-0.0013596259999999985,0.002053211,0.000196841,0.031859535378847226,0.03552315579223118,,,,,,,,,,
1966-07-01 00:00:00,0.06128268552952798,0.002250090174542123,0.000860304,-7.359999999999997e-05,0.000618921,0.026664435127950373,0.030445576825122243,,,,,,,,,,
1966-10-01 00:00:00,0.023687112400477328,0.0031799138519105915,0.0010055339999999987,-0.004555069,-0.001144179,0.02248211933452889,0.02394361416963835,,,,,,,,,,
1967-01-01 00:00:00,-0.0193444660546966,0.0028732478946427034,-0.009214606,-0.0021731290000000006,-0.003299529,0.02592132424034275,0.02472777068476799,,,,,,,,,,
1967-04-01 00:00:00,0.010192909268694428,0.0018525960204272584,-0.0025479359999999976,0.0017449109999999996,-0.001683449,0.027185491670185892,0.027814394172064324,,,,,,,,,,
1967-07-01 00:00:00,0.027192703398880122,0.0013720138392449845,-0.0019164760000000018,0.002421241000000001,-0.000537149,0.02411059599679947,0.02578838579651037,,,,,,,,,,
1967-10-01 00:00:00,0.03759382646496529,0.0008980723394219793,0.011407434000000001,0.0026879809999999994,0.000213721,0.019298963764699115,0.021618502857587447,,,,,,,,,,
1968-01-01 00:00:00,0.0552283395898628,0.0008052089400512729,0.008832833999999998,0.0014154010000000004,0.001404461,0.014497539918858516,0.01790512847155305,,,,,,,,,,
1968-04-01 00:00:00,0.03415188393850742,0.0007774820786965734,-0.0018941959999999986,0.0009376009999999987,0.000585151,0.012404808154846814,0.014511979393852728,,,,,,,,,,
1968-07-01 00:00:00,0.04919014545248129,-0.00041352345395702475,-0.005329116000000001,0.005342241000000002,0.001573471,0.012968491148527444,0.016003523122945545,,,,,,,,,,
1968-10-01 00:00:00,0.06843603568515051,2.738627191488408e-06,0.006036024000000002,0.0014582909999999998,0.002858901,0.00571710787202703,0.009939611273800811,,,,,,,,,,
1969-01-01 00:00:00,0.07062456602977657,-0.000868061841570108,-0.006297595999999997,0.004649781000000001,0.003121271,0.005759673079958009,0.010117208803995234,,,,,,,,,,
1969-04-01 00:00:00,0.10601923999960258,-0.0015638275901894223,-0.003331235999999999,0.005917420999999999,0.005222661,0.0023993155750138165,0.008940702682989297,,,,,,,,,,
1969-07-01 00:00:00,0.11609656180862765,-0.001521238004887204,-0.014388826,0.004290271,0.006062761,-0.001938671074180031,0.005224486789412307,,,,,,,,,,
1969-10-01 00:00:00,0.10553717891730159,-0.0020073075996547844,-0.011395345999999997,0.005528741,0.005697781,-0.0040158969451558404,0.002495746994041695,,,,,,,,,,
1970-01-01 00:00:00,0.07213925685350633,-0.0020853271304236737,-0.008098556000000003,0.004986951000000002,0.004340891,-0.007157690570329677,-0.0027066984224683134,,,,,,,,,,
1970-04-01 00:00:00,0.05086621104164422,-0.0010422788471951252,-0.0018039660000000052,-0.0003220189999999993,0.003451431,-0.012271126355515442,-0.009132681134245988,,,,,,,,,,
1970-07-01 00:00:00,0.0009826376592348696,-0.0018162186879654523,-0.021464986,0.004357711000000001,0.000982051,-0.006979537406120048,-0.006918908662545216,,,,,,,,,,
1970-10-01 00:00:00,-0.08040501800656706,-0.002356534529062435,0.01712803400000001,0.006194451000000003,-0.002845269,-0.009153380569259682,-0.01411437018026486,,,,,,,,,,
1971-01-01 00:00:00,-0.07102818807215636,-0.0022311001780635897,-0.005062476,0.004664391,-0.001809799,-0.011434613149533996,-0.01581705235358605,,,,,,,,,,
1971-04-01 00:00:00,-0.03260346900858598,-0.0017464407644017348,-0.002719596000000001,0.0015648910000000018,0.00011245099999999996,-0.015152888256617165,-0.01716452229444694,,,,,,,,,,
1971-07-01 00:00:00,-0.0689320891653979,-0.0011164291031941916,-0.008003966,-0.0004731290000000009,-0.001860339,-0.015145194028126321,-0.01939830392963136,,,,,,,,,,
1971-10-01 00:00:00,-0.10740024894998092,-0.0023741900407240205,0.0033249640000000006,0.005849420999999997,-0.0038628589999999997,-0.010522326196360135,-0.017148921556573958,,,,,,,,,,
1972-01-01 00:00:00,-0.09574935803171442,-0.000786214985911601,0.012537124,-0.0022336289999999996,-0.003021949,-0.01724948636136161,-0.023157221751918422,,,,,,,,,,
1972-04-01 00:00:00,-0.06656259449147743,-0.0013767582341548755,-0.0002741759999999975,0.001178411000000002,-0.001885599,-0.012980241668447554,-0.017087153748571726,,,,,,,,,,
1972-07-01 00:00:00,-0.03312904742748901,-0.0020861701916884746,0.007621334000000001,0.003872621,-0.000258799,-0.01223791947456792,-0.01428198170084401,,,,,,,,,,
1972-10-01 00:00:00,0.007551153401692044,-0.002286716116966859,0.015205784000000002,0.0034137710000000003,0.0018608609999999997,-0.01552242645454995,-0.015056520289665578,,,,,,,,,,
1973-01-01 00:00:00,0.05003734432980206,-0.0035046306095683644,-3.0399999999997805e-05,0.007793091000000001,0.004154461,-0.014918409518029214,-0.011831105372880424,,,,,,,,,,
1973-04-01 00:00:00,0.13016905522548758,-0.004399583297864429,-0.013946856000000007,0.00959877100000001,0.008536231,-0.01787294170509551,-0.009841510997682927,,,,,,,,,,
1973-07-01 00:00:00,0.08141985847966877,-0.005435807952664856,-0.001646195999999999,0.012460260999999999,0.006436361,-0.02215448703914962,-0.017130881770954044,,,,,,,,,,
1973-10-01 00:00:00,0.07300339726790571,-0.005127891748467012,-0.017646736,0.009189761,0.006733641,-0.02837215066998707,-0.023867841058557274,,,,,,,,,,
1974-01-01 00:00:00,0.09559248517982463,-0.006745140996563178,-0.007235095999999996,0.014447421,0.008102291,-0.030417576645112382,-0.02451952030951721,,,,,,,,,,
1974-04-01 00:00:00,0.08093307272033536,-0.00870709513219327,-0.021017695999999992,0.020692211,0.008195871,-0.03311933082360292,-0.0281257602367582,,,,,,,,,,
1974-07-01 00:00:00,0.017500013759662578,-0.009506115178162617,-0.015365946000000007,0.020907280999999996,0.006079741,-0.042459397158448084,-0.041379646309476874,,,,,,,,,,
1974-10-01 00:00:00,-0.08307263350448177,-0.008470186529726129,-0.02256541600000001,0.014194471000000002,0.001987671,-0.05293325936203447,-0.058058840849260974,,,,,,,,,,
1975-01-01 00:00:00,-0.10380498298045038,-0.006776315696455822,-0.000826426000000004,0.005394741000000001,0.0010834110000000003,-0.06191971315390135,-0.06832448060379515,,,,,,,,,,
1975-04-01 00:00:00,-0.04970063381976654,-0.007626446173384718,0.0066774239999999934,0.008928361000000003,0.003459901,-0.06022668332145557,-0.06329321242813518,,,,,,,,,,
1975-07-01 00:00:00,-0.08803691547040601,-0.007668973813095039,0.002751254,0.009114390999999998,0.001674891,-0.060753874367440744,-0.0661857520519648,,,,,,,,,,
1975-10-01 00:00:00,-0.12477467852659849,-0.006130423161511184,0.013843103999999997,0.0023217510000000012,-0.00012381900000000027,-0.065133666673011,-0.07283226433810214,,,,,,,,,,
1976-01-01 00:00:00,-0.10583862003372922,-0.005605274223359498,-0.001069436000000001,0.001488770999999999,0.00048384099999999994,-0.06123736858746112,-0.06776761144354222,,,,,,,,,,
1976-04-01 00:00:00,-0.09903575102739459,-0.006078923838351286,-0.004928916,0.005160201,0.00046695099999999995,-0.05501543032235664,-0.061125936160746894,,,,,,,,,,
1976-07-01 00:00:00,-0.1230770375245226,-0.006880743202843994,-0.0010899460000000053,0.009374641,-0.0007395290000000001,-0.05126888089533958,-0.05886273411060264,,,,,,,,,,
1976-10-01 00:00:00,-0.12966499919642605,-0.0065630065772483955,0.002903913999999999,0.007467191,-0.0008491390000000001,-0.05349459456201293,-0.061494925012432436,,,,,,,,,,
1977-01-01 00:00:00,-0.1184955428536739,-0.00669353119802129,0.008296394000000002,0.007661341000000001,-0.000317849,-0.05439159879625864,-0.06170277379033033,,,,,,,,,,
1977-04-01 00:00:00,-0.0841143947444615,-0.0058446130312329305,0.008110744000000001,0.0034299810000000003,0.001345311,-0.05743844659874973,-0.06262830475448304,,,,,,,,,,
1977-07-01 00:00:00,-0.049507855188279985,-0.00761052515023172,-0.008082975999999993,0.011772201,0.002901211,-0.050901544586681224,-0.05395617925179811,,,,,,,,,,
1977-10-01 00:00:00,-0.040448426792894523,-0.006651183616540309,-0.006333815999999999,0.006469971,0.003620791,-0.05619307809478374,-0.05868874602790534,,,,,,,,,,
1978-01-01 00:00:00,-0.031147746464082592,-0.007802981099787827,0.028643763999999995,0.010652551,0.003832531,-0.05723144286895989,-0.059153258825793795,,,,,,,,,,
1978-04-01 00:00:00,0.0026069539747646045,-0.0075964132427358624,0.00019926399999999775,0.008644861000000002,0.005960891,-0.05985159135181191,-0.059690742291568955,,,,,,,,,,
1978-07-01 00:00:00,0.06742973034029523,-0.008551925890371355,0.0037701840000000063,0.011584831000000002,0.009166201,-0.06084347539831871,-0.05668306103632251,,,,,,,,,,
1978-10-01 00:00:00,0.10482616599109032,-0.00863789808681857,-0.0068006859999999985,0.010592900999999998,0.011246211,-0.06427187326603469,-0.0578040988243844,,,,,,,,,,
